company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Cửa Ông Limousine,4.1 (525),VIP Limousine 9 chỗ,16:00,• Văn phòng Số 1 Nguyễn Hoàng,,19:15,• Hạ Long,3h15m,Từ 240.000đ,,,"T6, 14/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Hạ Long Star Limousine,4.9 (106),Limousine 9 chỗ,15:00,• VP Hà Nội,,17:30,• VP Hạ Long,2h30m,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.9,5.0,4.9,4.9,5.0
Phúc Xuyên,4.5 (826),Limousine 11 chỗ,08:00,• Văn Phòng Long Biên,,10:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T6, 14/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Phúc Xuyên,4.5 (826),Ghế ngồi 8 chỗ,20:30,• Văn Phòng Long Biên,,23:00,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Phúc Xuyên,4.5 (826),Limousine 10 chỗ,12:01,• Văn Phòng Long Biên,,14:31,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T6, 14/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,06:25,• VP Linh Đàm,,08:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
36 Limousine,4.8 (508),Limousine 11 chỗ,05:30,• Văn phòng Đồng Tàu,,08:00,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
Đức Phát (Thanh Hóa),4.7 (106),Limousine 11 chỗ,17:00,• Văn phòng Hà Nội,,19:30,• Bến xe phía Tây Thanh Hóa,2h30m,Từ 210.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,12:00,• Bến xe Nước Ngầm,,15:00,• Bến xe Thọ Xuân,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
An Phát (Thanh Hóa),4 (23),Ghế ngồi 7 chỗ,11:00,• Văn phòng Hà Nội,,14:00,• Văn phòng Thanh Hóa,3h,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.2,3.9,3.9,4.1,3.9,3.8,5.0
Bình Hoài Limousine,4.1 (310),Limousine 10 chỗ,16:00,• Văn phòng Hà Nội,,18:20,• Văn phòng Triệu Sơn,2h20m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.1,4.1,4.7
Thành Trung Travel,4.1 (121),Limousine 24 cabin,08:00,• VP Mỹ Đình,,11:15,• VP Thanh Hóa,3h15m,250.000đ,225.000đ,-10%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.1,4.1,4.4,4.4,3.9,4.3
Thơm Phụng,4.4 (18),Limousine 24 phòng,10:00,• Bến xe Nước Ngầm,,12:15,• Big C Thanh Hóa,2h15m,Từ 200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.5,4.7,4.8,4.6,4.4,5.0
FUTA HÀ SƠN,4.8 (370),Limousine 34 chỗ,17:30,"• Bến xe Giáp Bát, Hà Nội",,20:00,"• Nút giao Hà Lĩnh, Hà Trung, Thanh Hóa",2h30m,300.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Pu Luong Excursions,4.8 (17),Limousine 9 chỗ,06:40,• Phố Cổ Hà Nội,,11:40,• Gateway Inn Puluong,5h,350.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.6,5.0,5.0,5.0,4.7,4.9,5.0
36 Limousine,4.8 (508),Limousine 11 chỗ,11:00,• Văn phòng Đồng Tàu,,13:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,20:30,• Bến xe Nước Ngầm,,23:30,• Bến xe Hoằng Hóa,3h,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,14:00,• Bến xe Nước Ngầm,,17:00,• Bến xe Thọ Xuân,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,13:25,• VP Linh Đàm,,15:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Bình Hoài Limousine,4.1 (310),Limousine 10 chỗ,06:00,• Văn phòng Hà Nội,,08:50,• Tượng đài Lê Lợi,2h50m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.1,4.1,4.7
Thơm Phụng,4.4 (18),Limousine 34 phòng,12:00,• Bến xe Nước Ngầm,,14:15,• Big C Thanh Hóa,2h15m,150.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.5,4.7,4.8,4.6,4.4,5.0
An Phát (Thanh Hóa),4 (23),Ghế ngồi 7 chỗ,19:00,• Văn phòng Hà Nội,,22:00,• Văn phòng Thanh Hóa,3h,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.2,3.9,3.9,4.1,3.9,3.8,5.0
Thành Trung Travel,4.1 (121),Limousine 24 cabin,20:30,• VP Mỹ Đình,,23:45,• VP Thanh Hóa,3h15m,250.000đ,225.000đ,-10%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.1,4.1,4.4,4.4,3.9,4.3
FUTA HÀ SƠN,4.8 (370),Limousine 34 chỗ,17:20,"• Bến xe Giáp Bát, Hà Nội",,19:50,"• Nút giao Hà Lĩnh, Hà Trung, Thanh Hóa",2h30m,300.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Nam Quỳnh Anh,4.2 (2050),Limousine 22 phòng VIP,23:00,• Thăng Long Number One,(15/11),02:30,• Big C Thanh Hóa,3h30m,350.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.3,4.5,4.2,4.2,4.2,4.8
Thăng Long,4.6 (446),Giường nằm 40 chỗ,23:55,• Bến xe Nước Ngầm,(15/11),02:55,• Big C Thanh Hóa,3h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.8,4.7,4.4,4.5,4.7
First Class Puluong,5 (1),Limousine 11 chỗ,06:40,• 13 Hàng Muối,,11:10,• Gateway Inn Pu Luong,4h30m,350.000đ,300.000đ,-14%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Bảo Ngọc Limousine,4.3 (19),Limousine giường nằm 32 chỗ,17:00,• Bến xe Nước Ngầm,,19:25,• BigC Thanh Hóa,2h25m,220.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.9,4.9,4.9,4.3,4.3,5.0
Tân Minh Hà,4.3 (26),VIP 22 Phòng,11:30,• Bến xe Nước Ngầm,,14:30,• Thanh Hóa (dọc Quốc Lộ 1A),3h,Từ 350.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.3,4.2,4.6,4.0,4.3,
Duy Khánh Limousine,3.8 (674),Cabin đôi 24 phòng (phụ),18:00,• Trạm dừng nghỉ Ninh Hiệp,,22:00,• Văn phòng Thanh Hóa,4h,Từ 350.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.0,4.0,4.1,4.0,3.9,3.8,4.0
Phú Quý,4.4 (471),Limousine giường phòng 32 chỗ (WC),09:50,• Bến xe Nước Ngầm,,12:50,• BigC Thanh Hóa,3h,300.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Tâm Đạt,3.1 (22),Giường nằm 40 chỗ,13:15,• Bến xe Nước Ngầm,,16:15,• Big C Thanh Hóa,3h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,3.5,4.8,4.6,4.3,3.7,4.5
36 Limousine,4.8 (508),Limousine 11 chỗ,19:00,• Văn phòng Đồng Tàu,,21:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
36 Limousine,4.8 (508),Limousine 11 chỗ,20:00,• Văn phòng Đồng Tàu,,22:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
36 Limousine,4.8 (508),Limousine 11 chỗ,07:01,• Văn phòng Đồng Tàu,,09:31,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,18:00,• Bến xe Nước Ngầm,,20:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,15:00,• Bến xe Nước Ngầm,,17:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,14:00,• Bến xe Nước Ngầm,,16:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,13:00,• Bến xe Nước Ngầm,,16:00,• Bến xe khách Triệu Sơn,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,17:00,• Bến xe Nước Ngầm,,20:00,• Bến xe Thọ Xuân,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,09:25,• VP Linh Đàm,,11:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,10:25,• VP Linh Đàm,,12:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,11:25,• VP Linh Đàm,,13:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,11:00,• Bến xe Nước Ngầm,,14:00,• Bến xe khách Triệu Sơn,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Bình Hoài Limousine,4.1 (310),Limousine 10 chỗ,18:00,• Văn phòng Hà Nội,,20:50,• Tượng đài Lê Lợi,2h50m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.1,4.1,4.7
36 Limousine,4.8 (508),Limousine 11 chỗ,14:00,• Văn phòng Đồng Tàu,,16:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
36 Limousine,4.8 (508),Limousine 11 chỗ,07:00,• Văn phòng Đồng Tàu,,09:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
36 Limousine,4.8 (508),Limousine 11 chỗ,12:00,• Văn phòng Đồng Tàu,,14:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,19:05,• Bến xe Nước Ngầm,,21:35,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,04:30,• Bến xe Nước Ngầm,,07:00,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,14:05,• Bến xe Nước Ngầm,,16:35,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,19:25,• VP Linh Đàm,,21:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,16:25,• VP Linh Đàm,,18:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Vĩnh Quang,4.9 (27),Limousine 10 chỗ,12:25,• VP Linh Đàm,,14:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,09:00,• Bến xe Nước Ngầm,,12:00,• Bến xe khách Triệu Sơn,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,05:00,• Bến xe Nước Ngầm,,08:00,• Bến xe khách Triệu Sơn,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Vân Anh Limousine,4.8 (33),Limousine Giường phòng 24 chỗ,15:00,• Bến xe Nước Ngầm,,18:00,• Bến xe Thọ Xuân,3h,230.000đ,200.000đ,-13%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Bình Hoài Limousine,4.1 (310),Limousine 10 chỗ,16:00,• Văn phòng Hà Nội,,18:50,• Tượng đài Lê Lợi,2h50m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.1,4.1,4.7
Bình Hoài Limousine,4.1 (310),Limousine 10 chỗ,14:00,• Văn phòng Hà Nội,,16:50,• Tượng đài Lê Lợi,2h50m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.1,4.1,4.7
Bình Hoài Limousine,4.1 (310),Limousine 10 chỗ,06:00,• Văn phòng Hà Nội,,08:20,• Văn phòng Triệu Sơn,2h20m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.1,4.1,4.7
Thơm Phụng,4.4 (18),Limousine 24 phòng,13:30,• Bến xe Nước Ngầm,,15:45,• Big C Thanh Hóa,2h15m,Từ 200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Thơm Phụng,4.4 (18),Limousine 24 phòng,08:20,• Bến xe Nước Ngầm,,10:35,• Big C Thanh Hóa,2h15m,Từ 200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Thơm Phụng,4.4 (18),Limousine 24 phòng,21:30,• Bến xe Nước Ngầm,,23:45,• Big C Thanh Hóa,2h15m,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Thành Trung Travel,4.1 (121),Limousine 24 cabin,19:30,• VP Mỹ Đình,,22:45,• VP Thanh Hóa,3h15m,250.000đ,225.000đ,-10%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.1,4.1,4.4,4.4,3.9,4.3
Thành Trung Travel,4.1 (121),Limousine 34 phòng,16:00,• VP Mỹ Đình,,19:15,• VP Thanh Hóa,3h15m,250.000đ,225.000đ,-10%,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.1,4.1,4.4,4.4,3.9,4.3
An Phát (Thanh Hóa),4 (23),Ghế ngồi 7 chỗ,08:00,• Văn phòng Hà Nội,,11:00,• Văn phòng Thanh Hóa,3h,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.2,3.9,3.9,4.1,3.9,3.8,5.0
An Phát (Thanh Hóa),4 (23),Ghế ngồi 7 chỗ,12:00,• Văn phòng Hà Nội,,15:00,• Văn phòng Thanh Hóa,3h,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.2,3.9,3.9,4.1,3.9,3.8,5.0
An Phát (Thanh Hóa),4 (23),Ghế ngồi 7 chỗ,13:00,• Văn phòng Hà Nội,,16:00,• Văn phòng Thanh Hóa,3h,Từ 250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.2,3.9,3.9,4.1,3.9,3.8,5.0
FUTA HÀ SƠN,4.8 (370),Limousine 34 chỗ,12:40,"• Bến xe Nước Ngầm, Hà Nội",,14:40,"• Nút giao Gia Miêu, Hà Trung, Thanh Hóa",2h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.8,4.8,4.8,4.8,4.8,4.8
FUTA HÀ SƠN,4.8 (370),Limousine 34 chỗ,17:40,"• Bến xe Nước Ngầm, Hà Nội",,19:40,"• Nút giao Gia Miêu, Hà Trung, Thanh Hóa",2h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.8,4.8,4.8,4.8,4.8,4.8
FUTA HÀ SƠN,4.8 (370),Limousine 24 chỗ,07:30,"• Bến xe Nước Ngầm, Hà Nội",,09:30,"• Nút giao Gia Miêu, Hà Trung, Thanh Hóa",2h,Từ 390.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.9,4.8,4.8,4.8,4.8,4.8,4.8
Nam Quỳnh Anh,4.2 (2050),Limousine 22 phòng VIP,21:30,• Bến xe Sơn Tây,(15/11),02:30,• Big C Thanh Hóa,5h,350.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.3,4.5,4.2,4.2,4.2,4.8
Nam Quỳnh Anh,4.2 (2050),Limousine 22 phòng VIP,00:30,• Bến xe Nước Ngầm,,02:30,• Big C Thanh Hóa,2h,350.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.3,4.5,4.2,4.2,4.2,4.8
Nam Quỳnh Anh,4.2 (2050),Limousine 24 phòng VIP,20:25,• Thị trấn Phùng,(15/11),01:30,• Big C Thanh Hóa,5h5m,370.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.3,4.5,4.2,4.2,4.2,4.8
Thăng Long,4.6 (446),Giường nằm 40 chỗ,22:10,• Ngã tư Cổ Nhuế - Phạm Văn Đồng,(15/11),02:55,• Big C Thanh Hóa,4h45m,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.8,4.7,4.4,4.5,4.7
Thăng Long,4.6 (446),Giường nằm 40 chỗ,23:15,• Bến xe Nước Ngầm,(15/11),02:15,• Big C Thanh Hóa,3h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.8,4.7,4.4,4.5,4.7
Thăng Long,4.6 (446),Giường nằm 40 chỗ,21:30,• Ngã tư Cổ Nhuế - Phạm Văn Đồng,(15/11),02:15,• Big C Thanh Hóa,4h45m,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.8,4.7,4.4,4.5,4.7
Phú Quý,4.4 (471),Limousine giường phòng 22 phòng (WC) (new),14:10,• Bến xe Nước Ngầm,,17:10,• BigC Thanh Hóa,3h,Từ 400.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Phú Quý,4.4 (471),Limousine giường phòng 22 phòng (WC) (new),22:40,• Bến xe Nước Ngầm,(15/11),01:40,• BigC Thanh Hóa,3h,Từ 400.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Tân Minh Hà,4.3 (26),VIP 22 Phòng,22:00,• Bến xe Nước Ngầm,(15/11),01:00,• Thanh Hóa (dọc Quốc Lộ 1A),3h,Từ 350.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.3,4.3,4.2,4.6,4.0,4.3,
Bảo Ngọc Limousine,4.3 (19),Limousine giường nằm 32 chỗ,18:20,• Bến xe Nước Ngầm,,20:45,• BigC Thanh Hóa,2h25m,220.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.9,4.9,4.9,4.3,4.3,5.0
Phú Quý,4.4 (471),Limousine giường phòng 32 chỗ (WC),22:30,• Bến xe Nước Ngầm,(15/11),01:30,• BigC Thanh Hóa,3h,300.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Tâm Đạt,3.1 (22),Giường nằm 40 chỗ,14:15,• Bến xe Nước Ngầm,,17:15,• Big C Thanh Hóa,3h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,3.5,4.8,4.6,4.3,3.7,4.5
Tâm Đạt,3.1 (22),Giường nằm 40 chỗ,20:30,• Bến xe Nước Ngầm,,23:30,• Big C Thanh Hóa,3h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,3.5,4.8,4.6,4.3,3.7,4.5
Tâm Đạt,3.1 (22),Giường nằm 40 chỗ,11:30,• Bến xe Nước Ngầm,,14:30,• Big C Thanh Hóa,3h,200.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,3.5,4.8,4.6,4.3,3.7,4.5
36 Limousine,4.8 (508),Limousine 11 chỗ,10:00,• Văn phòng Đồng Tàu,,12:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
36 Limousine,4.8 (508),Limousine 11 chỗ,12:01,• Văn phòng Đồng Tàu,,14:31,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,06:00,• Bến xe Nước Ngầm,,08:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
36 Limousine,4.8 (508),Limousine 11 chỗ,09:01,• Văn phòng Đồng Tàu,,11:31,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.4
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,10:00,• Bến xe Nước Ngầm,,12:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,08:00,• Bến xe Nước Ngầm,,10:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,08:00,• Bến xe Nước Ngầm,,11:00,• Bến xe Hoằng Hóa,3h,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,12:00,• Bến xe Nước Ngầm,,14:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,17:00,• Bến xe Nước Ngầm,,19:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,19:00,• Bến xe Giáp Bát,,21:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Đức Phát (Thanh Hóa),4.7 (106),Limousine 24 phòng,20:00,• Bến xe Nước Ngầm,,22:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"T6, 14/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
